iteration,time_sec,hvm_busy_cores,hvm_cores,primary_busy_cores,primary_cores,primary_cores_mask,system_busy_mask_raw,f_min,f_max,f_avg,f_stddev,f_med,pred_peak,upper_bound,cpu_max,overpredicted,safeguard,feedback_max,update_model
15,0.728,2,9,1,3,0000000000000000000000000000000000000000000000000111000000000000,0000000000000000000000000000000000000000000000101001000000000011,0,3,0.110000,0.444860,0,3,3,3,0,0,5,1
15,0.733,1,9,0,3,0000000000000000000000000000000000000000000000000111000000000000,0000000000000000000000000000000000000000000000100000000000000011,0,3,0.080000,0.391918,0,3,3,3,0,0,5,1
15,0.738,1,9,0,3,0000000000000000000000000000000000000000000000000111000000000000,0000000000000000000000000000000000000000001000000000000000000110,0,3,0.120000,0.515364,0,3,3,3,0,0,5,1
15,0.743,0,9,0,3,0000000000000000000000000000000000000000000000000111000000000000,0000000000000000000000000000000000000000000000000000000000000111,0,3,0.110000,0.444860,0,3,3,3,0,0,5,1
15,0.748,0,9,0,3,0000000000000000000000000000000000000000000000000111000000000000,0000000000000000000000000000000000000000000000000000000000000110,0,2,0.080000,0.305941,0,3,3,2,1,0,5,1
15,0.753,0,9,0,3,0000000000000000000000000000000000000000000000000111000000000000,0000000000000000000000000000000000000000000000000000000000000111,0,3,0.080000,0.416653,0,3,3,3,0,0,5,1
15,0.758,0,9,0,3,0000000000000000000000000000000000000000000000000111000000000000,0000000000000000000000000000000000000000000000000000000000000111,0,3,0.120000,0.453431,0,3,3,3,0,0,5,1
15,0.763,1,9,0,3,0000000000000000000000000000000000000000000000000111000000000000,0000000000000000000000000000000000000000000000100000000000000011,0,3,0.190000,0.523355,0,4,4,3,0,0,5,1
16,0.779,1,8,0,4,0000000000000000000000000000000000000000000000001111000000000000,0000000000000000000000000000000000000000001000000000000000000101,0,4,0.120000,0.515364,0,4,4,4,0,0,5,1
16,0.784,1,8,0,4,0000000000000000000000000000000000000000000000001111000000000000,0000000000000000000000000000000000000000000000100000000000000110,0,3,0.140000,0.529528,0,4,4,3,1,0,5,1
16,0.789,0,8,0,4,0000000000000000000000000000000000000000000000001111000000000000,0000000000000000000000000000000000000000000000000000000000000110,0,3,0.110000,0.507839,0,3,3,3,1,0,5,1
17,0.805,0,9,0,3,0000000000000000000000000000000000000000000000000111000000000000,0000000000000000000000000000000000000000000000000000000000000101,0,3,0.140000,0.510294,0,4,4,3,0,0,5,1
18,0.821,0,8,0,4,0000000000000000000000000000000000000000000000001111000000000000,0000000000000000000000000000000000000000000000000000000000000110,0,3,0.080000,0.365513,0,3,3,3,1,0,5,1
19,0.837,0,9,0,3,0000000000000000000000000000000000000000000000000111000000000000,0000000000000000000000000000000000000000000000000000000000000111,0,3,0.140000,0.548088,0,4,4,3,0,0,5,1
